dataset_type,family,instance,repeat,seed,nodes,edges,parameters,density,avg_degree,max_degree,degeneracy,clustering,algorithm,colors,time_seconds,conflicts,valid
synthetic,erdos_renyi,ER_n180_p0.05_r1,1,1800051,180,807,n=180;p=0.05,0.050093109869646185,8.966666666666667,16,6,0.04635637510637511,tabu_search,5,0.08846299699507654,0,True
synthetic,erdos_renyi,ER_n180_p0.05_r1,1,1800051,180,807,n=180;p=0.05,0.050093109869646185,8.966666666666667,16,6,0.04635637510637511,structure_aware_hybrid,5,0.016395496990298852,0,True
synthetic,erdos_renyi,ER_n180_p0.05_r2,2,1800052,180,798,n=180;p=0.05,0.04953445065176909,8.866666666666667,18,6,0.040988458709046945,greedy_welsh_powell,6,0.00022904400248080492,0,True
synthetic,erdos_renyi,ER_n180_p0.05_r2,2,1800052,180,798,n=180;p=0.05,0.04953445065176909,8.866666666666667,18,6,0.040988458709046945,dsatur,5,0.016119499006890692,0,True
synthetic,erdos_renyi,ER_n180_p0.05_r2,2,1800052,180,798,n=180;p=0.05,0.04953445065176909,8.866666666666667,18,6,0.040988458709046945,tabu_search,5,0.08606331300688908,0,True
synthetic,erdos_renyi,ER_n180_p0.05_r2,2,1800052,180,798,n=180;p=0.05,0.04953445065176909,8.866666666666667,18,6,0.040988458709046945,structure_aware_hybrid,5,0.016162298998096958,0,True
synthetic,erdos_renyi,ER_n180_p0.05_r3,3,1800053,180,831,n=180;p=0.05,0.051582867783985104,9.233333333333333,18,6,0.05625257821336253,greedy_welsh_powell,6,0.00024350298917852342,0,True
synthetic,erdos_renyi,ER_n180_p0.05_r3,3,1800053,180,831,n=180;p=0.05,0.051582867783985104,9.233333333333333,18,6,0.05625257821336253,dsatur,5,0.016309148995787837,0,True
synthetic,erdos_renyi,ER_n180_p0.05_r3,3,1800053,180,831,n=180;p=0.05,0.051582867783985104,9.233333333333333,18,6,0.05625257821336253,tabu_search,5,0.0898330089985393,0,True
synthetic,erdos_renyi,ER_n180_p0.05_r3,3,1800053,180,831,n=180;p=0.05,0.051582867783985104,9.233333333333333,18,6,0.05625257821336253,structure_aware_hybrid,5,0.016347491997294128,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r0,0,1800100,180,1575,n=180;p=0.1,0.09776536312849161,17.5,27,12,0.09665586149278062,greedy_welsh_powell,9,0.0003166249953210354,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r0,0,1800100,180,1575,n=180;p=0.1,0.09776536312849161,17.5,27,12,0.09665586149278062,dsatur,8,0.023772611006279476,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r0,0,1800100,180,1575,n=180;p=0.1,0.09776536312849161,17.5,27,12,0.09665586149278062,tabu_search,8,0.16312365599151235,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r0,0,1800100,180,1575,n=180;p=0.1,0.09776536312849161,17.5,27,12,0.09665586149278062,structure_aware_hybrid,8,0.024370443003135733,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r1,1,1800101,180,1570,n=180;p=0.1,0.09745499689633767,17.444444444444443,28,12,0.09425575402026547,greedy_welsh_powell,9,0.00032507500145584345,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r1,1,1800101,180,1570,n=180;p=0.1,0.09745499689633767,17.444444444444443,28,12,0.09425575402026547,dsatur,8,0.022783556007198058,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r1,1,1800101,180,1570,n=180;p=0.1,0.09745499689633767,17.444444444444443,28,12,0.09425575402026547,tabu_search,8,0.16292307800904382,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r1,1,1800101,180,1570,n=180;p=0.1,0.09745499689633767,17.444444444444443,28,12,0.09425575402026547,structure_aware_hybrid,8,0.02315647099749185,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r2,2,1800102,180,1570,n=180;p=0.1,0.09745499689633767,17.444444444444443,32,12,0.0975781648512483,greedy_welsh_powell,9,0.00037852600507903844,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r2,2,1800102,180,1570,n=180;p=0.1,0.09745499689633767,17.444444444444443,32,12,0.0975781648512483,dsatur,8,0.023506836005253717,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r2,2,1800102,180,1570,n=180;p=0.1,0.09745499689633767,17.444444444444443,32,12,0.0975781648512483,tabu_search,8,0.16709825200086925,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r2,2,1800102,180,1570,n=180;p=0.1,0.09745499689633767,17.444444444444443,32,12,0.0975781648512483,structure_aware_hybrid,8,0.022934937005629763,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r3,3,1800103,180,1577,n=180;p=0.1,0.09788950962135319,17.522222222222222,26,12,0.09610074730063961,greedy_welsh_powell,9,0.0004303390014683828,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r3,3,1800103,180,1577,n=180;p=0.1,0.09788950962135319,17.522222222222222,26,12,0.09610074730063961,dsatur,8,0.02304436000122223,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r3,3,1800103,180,1577,n=180;p=0.1,0.09788950962135319,17.522222222222222,26,12,0.09610074730063961,tabu_search,8,0.16773318700143136,0,True
synthetic,erdos_renyi,ER_n180_p0.1_r3,3,1800103,180,1577,n=180;p=0.1,0.09788950962135319,17.522222222222222,26,12,0.09610074730063961,structure_aware_hybrid,8,0.023132292000809684,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r0,0,1800200,180,3199,n=180;p=0.2,0.19857231533209188,35.544444444444444,50,27,0.19875100161816775,greedy_welsh_powell,14,0.0004963329993188381,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r0,0,1800200,180,3199,n=180;p=0.2,0.19857231533209188,35.544444444444444,50,27,0.19875100161816775,dsatur,13,0.038667931003146805,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r0,0,1800200,180,3199,n=180;p=0.2,0.19857231533209188,35.544444444444444,50,27,0.19875100161816775,tabu_search,13,0.4353248719999101,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r0,0,1800200,180,3199,n=180;p=0.2,0.19857231533209188,35.544444444444444,50,27,0.19875100161816775,structure_aware_hybrid,13,0.4353583429910941,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r1,1,1800201,180,3198,n=180;p=0.2,0.1985102420856611,35.53333333333333,50,27,0.20125116499691728,greedy_welsh_powell,15,0.0005080179980723187,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r1,1,1800201,180,3198,n=180;p=0.2,0.1985102420856611,35.53333333333333,50,27,0.20125116499691728,dsatur,13,0.04134476000035647,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r1,1,1800201,180,3198,n=180;p=0.2,0.1985102420856611,35.53333333333333,50,27,0.20125116499691728,tabu_search,13,0.42826168100873474,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r1,1,1800201,180,3198,n=180;p=0.2,0.1985102420856611,35.53333333333333,50,27,0.20125116499691728,structure_aware_hybrid,13,0.42713406900293194,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r2,2,1800202,180,3270,n=180;p=0.2,0.20297951582867785,36.333333333333336,47,28,0.2018555888279055,greedy_welsh_powell,14,0.00050639700202737,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r2,2,1800202,180,3270,n=180;p=0.2,0.20297951582867785,36.333333333333336,47,28,0.2018555888279055,dsatur,13,0.04058477299986407,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r2,2,1800202,180,3270,n=180;p=0.2,0.20297951582867785,36.333333333333336,47,28,0.2018555888279055,tabu_search,13,0.460633262002375,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r2,2,1800202,180,3270,n=180;p=0.2,0.20297951582867785,36.333333333333336,47,28,0.2018555888279055,structure_aware_hybrid,13,0.46173422000720166,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r3,3,1800203,180,3223,n=180;p=0.2,0.2000620732464308,35.81111111111111,51,27,0.19871013659466677,greedy_welsh_powell,14,0.0005001859972253442,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r3,3,1800203,180,3223,n=180;p=0.2,0.2000620732464308,35.81111111111111,51,27,0.19871013659466677,dsatur,13,0.03937352600041777,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r3,3,1800203,180,3223,n=180;p=0.2,0.2000620732464308,35.81111111111111,51,27,0.19871013659466677,tabu_search,13,0.432470400002785,0,True
synthetic,erdos_renyi,ER_n180_p0.2_r3,3,1800203,180,3223,n=180;p=0.2,0.2000620732464308,35.81111111111111,51,27,0.19871013659466677,structure_aware_hybrid,13,0.43186645599780604,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r0,0,1800400,180,6549,n=180;p=0.4,0.40651769087523276,72.76666666666667,90,60,0.4059640483944892,greedy_welsh_powell,25,0.0008578759880037978,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r0,0,1800400,180,6549,n=180;p=0.4,0.40651769087523276,72.76666666666667,90,60,0.4059640483944892,dsatur,22,0.06875164801022038,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r0,0,1800400,180,6549,n=180;p=0.4,0.40651769087523276,72.76666666666667,90,60,0.4059640483944892,tabu_search,22,1.294616473998758,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r0,0,1800400,180,6549,n=180;p=0.4,0.40651769087523276,72.76666666666667,90,60,0.4059640483944892,structure_aware_hybrid,22,1.317670170989004,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r1,1,1800401,180,6383,n=180;p=0.4,0.3962135319677219,70.92222222222222,87,58,0.3949490275854081,greedy_welsh_powell,25,0.0009123060008278117,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r1,1,1800401,180,6383,n=180;p=0.4,0.3962135319677219,70.92222222222222,87,58,0.3949490275854081,dsatur,22,0.06744549400173128,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r1,1,1800401,180,6383,n=180;p=0.4,0.3962135319677219,70.92222222222222,87,58,0.3949490275854081,tabu_search,22,1.2658349700068356,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r1,1,1800401,180,6383,n=180;p=0.4,0.3962135319677219,70.92222222222222,87,58,0.3949490275854081,structure_aware_hybrid,22,1.2695596499979729,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r2,2,1800402,180,6500,n=180;p=0.4,0.40347610180012417,72.22222222222223,93,60,0.4030549762431574,greedy_welsh_powell,27,0.0008522349962731823,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r2,2,1800402,180,6500,n=180;p=0.4,0.40347610180012417,72.22222222222223,93,60,0.4030549762431574,dsatur,22,0.06976520699390676,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r2,2,1800402,180,6500,n=180;p=0.4,0.40347610180012417,72.22222222222223,93,60,0.4030549762431574,tabu_search,22,1.3059418960037874,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r2,2,1800402,180,6500,n=180;p=0.4,0.40347610180012417,72.22222222222223,93,60,0.4030549762431574,structure_aware_hybrid,22,1.7134983590076445,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r3,3,1800403,180,6512,n=180;p=0.4,0.4042209807572936,72.35555555555555,92,59,0.4052379585217355,greedy_welsh_powell,25,0.0009847830078797415,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r3,3,1800403,180,6512,n=180;p=0.4,0.4042209807572936,72.35555555555555,92,59,0.4052379585217355,dsatur,24,0.06860302000131924,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r3,3,1800403,180,6512,n=180;p=0.4,0.4042209807572936,72.35555555555555,92,59,0.4052379585217355,tabu_search,24,1.3736478960054228,0,True
synthetic,erdos_renyi,ER_n180_p0.4_r3,3,1800403,180,6512,n=180;p=0.4,0.4042209807572936,72.35555555555555,92,59,0.4052379585217355,structure_aware_hybrid,24,1.3375339070043992,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r0,0,1201518,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,18,2,0.19080476168711463,greedy_welsh_powell,3,5.608599167317152e-05,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r0,0,1201518,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,18,2,0.19080476168711463,dsatur,3,0.0012526150094345212,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r0,0,1201518,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,18,2,0.19080476168711463,tabu_search,3,0.011246137000853196,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r0,0,1201518,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,18,2,0.19080476168711463,structure_aware_hybrid,3,0.0013700309937121347,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r1,1,1201535,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,17,2,0.2248973493826435,greedy_welsh_powell,3,5.4795003961771727e-05,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r1,1,1201535,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,17,2,0.2248973493826435,dsatur,3,0.0012555280118249357,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r1,1,1201535,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,17,2,0.2248973493826435,tabu_search,3,0.012773340989951976,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r1,1,1201535,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,17,2,0.2248973493826435,structure_aware_hybrid,3,0.0013068120024399832,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r2,2,1201552,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,13,2,0.11069273319273319,greedy_welsh_powell,4,5.584700556937605e-05,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r2,2,1201552,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,13,2,0.11069273319273319,dsatur,3,0.0012612280115718022,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r2,2,1201552,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,13,2,0.11069273319273319,tabu_search,3,0.012127910988056101,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r2,2,1201552,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,13,2,0.11069273319273319,structure_aware_hybrid,3,0.0013670359912794083,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r3,3,1201569,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,26,2,0.17881407481407482,greedy_welsh_powell,4,5.540499114431441e-05,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r3,3,1201569,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,26,2,0.17881407481407482,dsatur,3,0.0012814310030080378,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r3,3,1201569,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,26,2,0.17881407481407482,tabu_search,3,0.011385069010430016,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=2_r3,3,1201569,60,116,n=60;m=2,0.0655367231638418,3.8666666666666667,26,2,0.17881407481407482,structure_aware_hybrid,3,0.0013926039973739535,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r0,0,1201518,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,33,4,0.27734751259025303,greedy_welsh_powell,5,6.715799099765718e-05,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r0,0,1201518,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,33,4,0.27734751259025303,dsatur,5,0.0015295490011340007,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r0,0,1201518,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,33,4,0.27734751259025303,tabu_search,5,0.014613716004532762,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r0,0,1201518,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,33,4,0.27734751259025303,structure_aware_hybrid,5,0.00156761500693392,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r1,1,1201535,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,32,4,0.28095423283878296,greedy_welsh_powell,5,6.999699689913541e-05,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r1,1,1201535,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,32,4,0.28095423283878296,dsatur,5,0.0015392880013678223,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r1,1,1201535,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,32,4,0.28095423283878296,tabu_search,5,0.014554711990058422,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r1,1,1201535,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,32,4,0.28095423283878296,structure_aware_hybrid,5,0.0015520190063398331,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r2,2,1201552,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,34,4,0.24063792960851782,greedy_welsh_powell,5,7.671299681533128e-05,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r2,2,1201552,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,34,4,0.24063792960851782,dsatur,5,0.0017319150065304711,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r2,2,1201552,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,34,4,0.24063792960851782,tabu_search,5,0.014283896001870744,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r2,2,1201552,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,34,4,0.24063792960851782,structure_aware_hybrid,5,0.0017563459987286478,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r3,3,1201569,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,24,4,0.24210847857267295,greedy_welsh_powell,6,9.061199671123177e-05,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r3,3,1201569,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,24,4,0.24210847857267295,dsatur,5,0.0016885290096979588,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r3,3,1201569,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,24,4,0.24210847857267295,tabu_search,5,0.013527080998755991,0,True
synthetic,barabasi_albert,barabasi_albert_n60_m=4_r3,3,1201569,60,224,n=60;m=4,0.12655367231638417,7.466666666666667,24,4,0.24210847857267295,structure_aware_hybrid,5,0.0018394910002825782,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r0,0,1201426,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,10,5,0.46637566137566133,greedy_welsh_powell,5,7.217799429781735e-05,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r0,0,1201426,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,10,5,0.46637566137566133,dsatur,4,0.0014199979923432693,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r0,0,1201426,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,10,5,0.46637566137566133,tabu_search,4,0.018047630990622565,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r0,0,1201426,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,10,5,0.46637566137566133,structure_aware_hybrid,4,0.0014059380046091974,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r1,1,1201443,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,7,4,0.4423015873015873,greedy_welsh_powell,6,6.52250018902123e-05,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r1,1,1201443,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,7,4,0.4423015873015873,dsatur,5,0.001436963997548446,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r1,1,1201443,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,7,4,0.4423015873015873,tabu_search,5,0.01257464500667993,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r1,1,1201443,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,7,4,0.4423015873015873,structure_aware_hybrid,5,0.0013915190065745264,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r2,2,1201460,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,8,5,0.47884920634920636,greedy_welsh_powell,5,6.484599725808948e-05,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r2,2,1201460,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,8,5,0.47884920634920636,dsatur,5,0.0014396429905900732,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r2,2,1201460,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,8,5,0.47884920634920636,tabu_search,5,0.012446452004951425,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r2,2,1201460,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,8,5,0.47884920634920636,structure_aware_hybrid,5,0.0013805409980705008,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r3,3,1201477,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,8,5,0.4170238095238095,greedy_welsh_powell,6,7.399299647659063e-05,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r3,3,1201477,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,8,5,0.4170238095238095,dsatur,5,0.0014280330069595948,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r3,3,1201477,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,8,5,0.4170238095238095,tabu_search,5,0.010724121006205678,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=6_beta=0.1_r3,3,1201477,60,180,n=60;k=6;beta=0.1,0.1016949152542373,6.0,8,5,0.4170238095238095,structure_aware_hybrid,5,0.0013812830002279952,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r0,0,1201427,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,13,7,0.2921758796758797,greedy_welsh_powell,7,8.575800165999681e-05,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r0,0,1201427,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,13,7,0.2921758796758797,dsatur,6,0.001829091997933574,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r0,0,1201427,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,13,7,0.2921758796758797,tabu_search,6,0.01652828199439682,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r0,0,1201427,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,13,7,0.2921758796758797,structure_aware_hybrid,6,0.0019784210016950965,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r1,1,1201444,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,13,7,0.3114069264069264,greedy_welsh_powell,7,9.384899749420583e-05,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r1,1,1201444,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,13,7,0.3114069264069264,dsatur,7,0.0018517179996706545,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r1,1,1201444,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,13,7,0.3114069264069264,tabu_search,6,0.026882813006523065,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r1,1,1201444,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,13,7,0.3114069264069264,structure_aware_hybrid,7,0.002047834001132287,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r2,2,1201461,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,15,7,0.29668368668368666,greedy_welsh_powell,7,8.98200087249279e-05,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r2,2,1201461,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,15,7,0.29668368668368666,dsatur,6,0.0018027799960691482,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r2,2,1201461,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,15,7,0.29668368668368666,tabu_search,6,0.017966553001315333,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r2,2,1201461,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,15,7,0.29668368668368666,structure_aware_hybrid,6,0.0017362729995511472,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r3,3,1201478,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,15,8,0.34349807599807597,greedy_welsh_powell,8,8.122000144794583e-05,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r3,3,1201478,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,15,8,0.34349807599807597,dsatur,6,0.0017640040023252368,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r3,3,1201478,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,15,8,0.34349807599807597,tabu_search,6,0.018647684992174618,0,True
synthetic,watts_strogatz,watts_strogatz_n60_k=10_beta=0.3_r3,3,1201478,60,300,n=60;k=10;beta=0.3,0.1694915254237288,10.0,15,8,0.34349807599807597,structure_aware_hybrid,6,0.0020125629962421954,0,True
synthetic,random_regular,random_regular_n60_d=6_r0,0,1201417,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.03333333333333333,greedy_welsh_powell,5,6.698600191157311e-05,0,True
synthetic,random_regular,random_regular_n60_d=6_r0,0,1201417,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.03333333333333333,dsatur,4,0.001567504004924558,0,True
synthetic,random_regular,random_regular_n60_d=6_r0,0,1201417,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.03333333333333333,tabu_search,4,0.010777410003356636,0,True
synthetic,random_regular,random_regular_n60_d=6_r0,0,1201417,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.03333333333333333,structure_aware_hybrid,4,0.0017600959981791675,0,True
synthetic,random_regular,random_regular_n60_d=6_r1,1,1201434,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.09000000000000001,greedy_welsh_powell,5,6.393800140358508e-05,0,True
synthetic,random_regular,random_regular_n60_d=6_r1,1,1201434,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.09000000000000001,dsatur,5,0.0014944239956093952,0,True
synthetic,random_regular,random_regular_n60_d=6_r1,1,1201434,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.09000000000000001,tabu_search,4,0.01871132099768147,0,True
synthetic,random_regular,random_regular_n60_d=6_r1,1,1201434,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.09000000000000001,structure_aware_hybrid,5,0.0015131560066947713,0,True
synthetic,random_regular,random_regular_n60_d=6_r2,2,1201451,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.08666666666666667,greedy_welsh_powell,5,6.433900853153318e-05,0,True
synthetic,random_regular,random_regular_n60_d=6_r2,2,1201451,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.08666666666666667,dsatur,4,0.0015365489962277934,0,True
synthetic,random_regular,random_regular_n60_d=6_r2,2,1201451,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.08666666666666667,tabu_search,4,0.012722105995635502,0,True
synthetic,random_regular,random_regular_n60_d=6_r2,2,1201451,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.08666666666666667,structure_aware_hybrid,4,0.0015095590060809627,0,True
